BSAA,BSBA,BSCA,PYEA,BSFA,BSGA,PLHA,PRHA,PTHA,PFNA,PLNA,BSPA,BSSA,BSTA,PSTA,BSWA,PLBB,PRBB,PLCB,PRCB,PLFB,PRFB,PKAC,PACC,PMPC,PPRC,RCHD,PGID,TGID,POID,PUND,PHPD,PSPD,PRSD,PGHE,PUHE,PPOE,PBRE,PEYE,TRAF,PPBF,PBSH,PLSH,PRSH,PCTH,PLTH,PRTH,PAGI,PPRI,PINJ,PBAK,PTAK,PPBK,PRBK,PNEK,PFLK,PFMK,PTRK,PBTK,PTAL,PIBL,PHCL,PLEL,PREL,PLKL,PSPL,PLSL,PHLM,PSTM,PHAN,PJEN,PTEN,PLHN,PRHN,PLKN,PRKN,PLSO,PTHP,PIMP,PJMP,PTYP,PCAR,PSAR,PTAR,PLCR,PJER,PLKR,PKPR,PSPR,PLSR,PRTR,PSTR,POVR,PAWR,PLWR,PRWR,PPBS,PRBS,PDIS,PVIS,RELS,PRNS,PPOS,PPRS,PYRS,BSAT,BSBT,SPCT,BSCT,BSFT,PHGT,BSGT,PWGT,PHIT,BSPT,PKRT,BSST,BSTT,BSWT,PBCV,PMCV,PZCV,PFMV,PJMV,PPMV,PSMV,PESV,PBFW,PLHW,PLTW,PLSY,PSTY,sgmp,
10,10,0,3,3,9,17,17,58,Daddy,Dirtbag,6,10,7,62,0,0,0,0,0,0,0,58,60,0,61,1118,2404,34,2404,0,0,53,2,20,0,53,0,0,61,74,62,4,4,56,2,2,55,2,40,0,59,60,57,0,0,22,55,59,0,56,0,17,17,1,0,0,1,21,0,77,2,0,0,2,2,1,55,59,61,0,53,62,0,0,0,1,54,0,0,62,58,58,56,16,16,75,68,3,0,55,5,9,59,57,24,15,58,20,20,78,15,163,60,0,59,15,14,0,53,59,61,58,62,53,57,60,77,0,1,0,0,0,
5,10,7,2,10,6,0,0,62,Daddy,Dirtbag,5,10,10,53,0,0,0,0,0,0,0,57,59,0,62,1198,2405,34,2405,0,0,62,0,47,0,46,0,0,59,43,60,3,3,61,2,2,56,47,40,0,57,63,53,0,1,32,63,53,0,56,0,0,0,0,0,12,3,44,0,5,0,0,0,1,1,1,61,80,60,0,62,56,0,0,1,0,62,0,12,56,60,59,57,9,11,40,44,2,0,55,3,0,63,62,4,6,53,29,0,74,0,55,55,5,59,10,10,0,60,53,56,63,61,58,58,62,46,0,1,0,0,0,
5,10,5,0,10,7,0,0,62,Daddy,Dirtbag,7,8,7,62,0,0,0,0,0,0,0,53,63,0,54,5381,2406,34,2406,0,0,60,0,46,0,28,0,0,55,13,59,3,3,59,1,1,53,11,40,0,58,58,62,0,1,9,61,62,0,55,0,16,16,0,0,12,3,55,0,10,0,0,0,1,1,1,59,72,62,0,60,60,0,0,1,0,63,0,12,53,63,58,59,9,0,41,13,2,0,62,3,0,55,59,1,6,60,30,0,75,0,25,55,0,54,0,1,0,60,53,57,56,63,55,62,55,24,0,1,0,0,0,
5,10,2,0,7,8,0,0,62,Daddy,Dirtbag,10,4,0,54,0,0,0,2,2,0,0,58,59,0,53,11020,2407,34,2407,0,0,60,0,121,0,46,0,0,57,43,56,3,3,62,2,2,62,7,40,0,59,62,63,0,0,10,58,62,0,59,2,16,16,0,0,11,3,20,0,34,1,0,0,2,2,1,59,78,63,0,56,57,0,0,0,0,59,0,11,59,62,59,63,10,10,66,55,6,0,53,2,2,58,62,5,26,53,10,11,73,9,75,60,8,63,4,10,0,57,57,56,57,55,61,57,63,55,0,0,0,0,0,
5,10,2,1,7,8,3,3,53,Daddy,Dirtbag,10,4,0,57,0,0,0,3,3,0,0,60,57,0,54,6923,2408,34,2408,0,0,56,2,66,0,37,0,0,63,25,58,3,3,54,2,2,57,0,40,1,61,55,60,0,0,5,56,55,0,59,4,12,12,0,0,5,1,5,0,35,1,0,0,1,1,1,53,76,63,0,60,57,0,0,0,0,53,0,5,58,60,58,62,11,11,49,29,3,0,56,1,14,58,61,5,26,57,10,11,75,9,75,60,8,57,4,10,0,58,58,61,60,61,61,59,53,32,0,0,0,0,0,
10,10,0,1,3,9,18,18,54,Daddy,Dirtbag,6,10,7,54,0,0,0,0,0,0,0,60,59,0,53,10886,2409,34,2409,0,0,54,2,55,0,49,0,0,60,66,56,4,4,63,2,2,61,10,40,0,62,61,62,0,0,43,63,56,0,60,0,4,4,1,0,0,6,31,0,60,2,0,0,2,2,1,56,78,55,0,57,62,0,0,0,1,56,0,0,61,62,58,60,11,11,78,71,4,0,54,5,5,62,63,24,15,58,20,20,76,15,127,59,0,58,15,14,0,59,54,58,63,53,53,58,58,63,0,0,0,0,0,
5,10,4,0,10,6,0,0,58,Daddy,Dirtbag,8,6,10,56,0,0,0,2,2,0,0,58,61,0,63,1175,2410,34,2410,0,0,53,2,78,0,63,0,0,53,39,63,3,3,59,1,1,62,14,40,0,62,57,57,0,0,30,61,53,0,58,0,0,0,0,0,12,4,48,0,8,2,0,0,1,1,1,54,65,60,0,59,57,0,0,0,0,56,0,12,57,57,58,63,7,4,37,41,5,0,62,1,0,53,63,5,10,57,29,26,75,10,56,54,0,59,10,10,0,61,62,54,56,60,54,63,54,37,0,1,0,0,0,
5,10,2,0,7,8,15,15,60,Daddy,Dirtbag,10,4,0,59,0,0,0,0,0,2,2,56,54,0,60,11796,2411,34,2411,0,0,58,0,65,0,61,0,1,59,68,63,3,3,62,2,2,59,0,40,1,53,62,59,0,0,44,60,62,0,54,0,0,0,0,0,9,6,12,0,34,1,0,0,2,2,1,62,72,57,0,56,55,0,0,0,0,56,0,9,57,57,58,58,0,0,49,82,4,0,56,1,14,62,59,5,26,58,10,11,75,9,75,62,8,54,4,10,0,59,61,60,61,63,56,57,56,82,0,0,0,0,0,
10,5,10,2,10,9,18,18,53,Daddy,Dirtbag,5,10,10,60,0,0,0,0,0,0,0,62,53,0,63,2839,2412,34,2412,0,0,54,2,60,0,26,0,0,63,75,59,4,4,63,2,2,57,4,40,0,61,57,59,0,0,3,54,58,0,61,2,9,9,1,0,0,1,21,0,79,2,0,0,2,2,1,55,65,62,0,58,62,0,0,0,1,58,0,0,60,56,59,62,16,16,75,72,4,0,59,5,9,63,56,21,21,57,15,20,77,17,159,53,0,61,15,16,0,58,58,59,61,63,60,56,59,74,0,0,0,0,0,
4,2,8,2,0,3,17,17,53,Daddy,Dirtbag,4,3,2,58,0,0,0,0,0,0,0,53,55,0,60,1098,2413,34,2413,0,0,53,2,53,0,36,0,0,59,64,53,4,4,55,2,2,59,0,40,0,57,55,53,0,0,14,55,57,0,60,4,8,8,1,0,0,3,33,0,75,1,0,0,2,2,1,60,76,56,0,55,57,0,0,0,1,53,0,0,54,58,57,60,0,0,70,69,3,0,55,5,5,63,60,21,21,60,8,20,78,16,132,54,0,53,10,16,0,55,62,62,61,54,59,54,55,64,0,1,0,0,0,
10,2,6,2,4,7,0,0,59,Daddy,Dirtbag,7,10,6,55,0,0,0,1,1,0,0,54,53,0,54,1033,2414,34,2414,0,0,62,0,39,0,46,0,0,55,40,62,3,3,58,2,2,60,0,40,0,62,59,61,0,0,35,62,60,0,60,0,12,12,0,0,6,3,3,0,23,1,0,0,2,2,1,59,65,60,0,61,54,0,0,0,0,60,0,6,60,62,58,61,6,6,47,37,3,0,60,5,15,56,56,5,20,57,0,5,73,0,55,60,10,57,10,5,0,54,58,61,58,53,62,53,60,42,0,0,0,0,0,
6,10,7,0,10,6,3,3,62,Daddy,Dirtbag,5,10,10,56,0,1,1,1,1,1,1,53,54,0,58,2175,2415,34,2415,0,0,57,0,167,0,11,0,1,55,19,63,3,3,62,1,1,56,0,40,1,57,61,56,0,0,32,62,63,0,56,0,0,0,0,0,0,3,43,0,25,1,0,0,1,1,1,61,62,54,0,63,57,0,0,1,0,63,0,0,59,61,58,62,3,3,39,56,4,0,55,3,3,56,55,0,6,58,29,0,72,0,20,54,5,62,10,10,0,58,59,53,59,59,54,62,62,56,0,0,0,0,0,
6,10,7,3,10,6,3,3,56,Daddy,Dirtbag,5,10,10,62,0,3,3,0,0,2,2,60,62,0,59,1104,2416,34,2416,0,0,59,0,131,0,48,0,0,55,44,62,3,3,61,1,1,57,0,40,0,59,60,56,0,0,17,55,53,0,57,0,0,0,0,0,10,5,14,0,87,0,0,0,1,1,1,60,68,60,0,55,57,0,0,0,0,63,0,10,61,60,58,54,1,1,42,46,3,1,59,1,3,53,53,0,6,56,29,0,72,0,25,56,5,56,10,10,0,61,61,58,57,59,56,58,54,46,0,0,0,0,0,
10,10,4,3,10,6,3,3,58,Daddy,Dirtbag,8,6,10,55,0,2,2,2,2,0,0,60,60,0,59,567,2417,34,2417,0,0,56,2,165,0,98,0,0,61,45,59,3,3,56,1,1,60,0,40,0,60,58,60,0,0,21,60,55,0,56,0,0,0,0,0,10,5,41,0,88,0,0,0,1,1,1,60,68,54,0,57,62,0,0,0,0,55,0,10,54,59,58,55,3,3,47,55,3,1,62,1,3,55,58,5,10,57,29,26,71,10,33,57,0,54,10,10,0,55,63,54,63,63,57,63,53,55,0,0,0,0,0,
6,10,7,1,10,6,3,3,59,Daddy,Dirtbag,5,10,10,53,0,0,0,3,3,1,1,55,55,0,53,6923,2418,34,2418,0,0,53,2,167,0,60,0,1,56,20,57,3,3,56,1,1,60,0,40,0,61,57,62,0,0,16,60,61,0,53,0,9,9,0,0,0,1,36,0,15,0,0,0,1,1,1,60,68,56,0,58,58,0,0,1,0,57,0,0,58,56,57,57,0,0,47,57,3,0,55,1,3,61,63,0,6,59,29,0,74,0,23,54,5,57,10,10,0,57,58,53,59,54,62,61,59,57,0,1,0,0,0,
5,10,4,0,10,6,0,0,61,Daddy,Dirtbag,8,6,10,57,0,0,0,0,0,0,0,54,59,0,60,2828,2419,34,2419,0,0,56,2,43,0,24,0,0,59,40,54,3,3,61,2,2,60,11,40,0,58,61,59,0,0,31,56,60,0,59,3,0,0,0,0,0,3,44,0,11,0,0,0,2,2,1,56,72,59,0,53,60,0,0,1,0,56,0,0,62,61,58,53,7,0,40,43,2,0,60,1,0,54,61,5,10,55,29,26,72,10,45,54,0,59,10,10,0,55,56,58,58,63,62,58,56,47,0,1,0,0,0,
6,10,7,2,10,6,3,3,58,Daddy,Dirtbag,5,10,10,53,0,3,3,2,2,0,0,57,60,0,63,2108,2420,34,2420,0,0,58,0,203,0,45,0,0,56,35,59,3,3,59,1,1,57,16,40,0,62,60,56,0,0,31,62,58,0,61,2,0,0,0,0,10,3,50,0,19,0,0,0,1,1,1,58,74,62,0,62,63,0,0,0,0,58,0,10,55,54,58,63,10,10,45,54,3,0,58,2,3,58,54,0,6,53,29,0,72,0,27,63,5,55,10,10,0,63,60,55,55,55,55,55,57,54,0,0,0,0,0,
5,10,2,2,7,8,15,15,53,Daddy,Dirtbag,10,4,0,55,0,0,0,2,2,0,0,61,53,0,58,1060,2421,34,2421,0,0,57,0,95,0,63,0,0,59,43,62,3,3,56,2,2,62,7,40,1,58,62,62,0,0,21,62,61,0,53,0,9,9,0,0,4,5,12,0,41,2,0,0,1,1,1,58,68,54,0,57,56,0,0,0,0,59,0,4,58,58,58,60,11,11,48,40,3,0,63,3,14,55,58,5,26,54,10,11,75,9,75,62,8,57,4,10,0,57,55,58,55,58,60,54,58,41,0,0,0,0,0,
6,10,7,2,10,6,3,3,62,Daddy,Dirtbag,5,10,10,55,0,0,0,0,0,0,0,63,62,0,57,1082,2422,34,2422,0,0,59,0,163,0,36,0,0,55,38,61,3,3,63,1,1,62,2,40,0,59,54,56,0,0,5,57,55,0,60,0,9,9,0,0,10,1,50,0,89,2,0,0,1,1,1,57,72,58,0,55,63,0,0,0,0,56,0,10,57,55,58,61,0,0,40,57,3,0,53,1,3,54,53,0,6,55,29,0,68,0,15,60,5,60,10,10,0,56,58,55,56,58,62,54,56,57,0,1,0,0,0,
10,10,4,0,10,6,18,18,53,Daddy,Dirtbag,8,6,10,59,0,0,0,1,1,0,0,56,53,0,61,11829,2423,34,2423,0,0,53,2,64,0,74,0,1,55,62,55,3,3,56,2,2,63,10,40,1,60,58,57,0,0,34,54,57,0,54,2,8,8,0,0,11,5,63,0,32,2,0,0,2,2,1,55,80,57,0,60,63,0,0,0,0,58,0,11,61,60,58,58,1,1,63,61,5,0,58,3,4,55,54,5,10,55,29,26,76,10,86,63,0,54,10,10,0,53,62,53,62,59,63,59,63,62,0,0,0,0,0,
0,5,7,3,4,1,0,0,57,Daddy,Dirtbag,1,7,4,55,0,0,0,2,2,2,2,60,58,0,60,6917,2424,34,2424,0,0,54,2,154,0,40,0,1,61,61,58,4,4,63,2,2,60,4,40,0,53,53,60,0,0,22,56,55,0,55,1,15,15,0,0,0,1,42,0,86,1,0,0,2,2,1,58,72,60,0,61,63,0,0,1,0,62,0,0,54,60,58,55,10,10,72,60,3,0,56,3,4,54,60,15,23,63,7,5,74,12,113,56,0,53,15,13,0,59,56,57,54,57,57,53,60,64,0,0,0,0,0,
0,5,7,3,4,1,18,18,57,Daddy,Dirtbag,1,7,4,63,0,0,0,1,1,1,1,60,55,0,60,1151,2425,34,2425,0,0,56,0,65,0,38,0,0,61,41,56,3,3,53,2,2,62,6,40,0,53,61,62,0,0,31,60,57,0,62,0,13,13,0,0,0,3,9,0,39,2,0,0,1,1,1,63,70,57,0,57,59,0,0,1,0,58,0,0,61,60,58,55,1,1,39,44,1,0,55,3,13,61,55,15,23,56,7,5,72,12,70,61,0,53,15,13,0,53,53,59,57,56,54,63,57,44,0,0,0,0,0,
8,10,5,0,10,7,3,3,55,Daddy,Dirtbag,7,8,7,60,0,0,0,0,0,0,0,56,61,0,62,2086,2426,34,2426,0,0,63,0,127,0,53,0,1,60,38,63,3,3,61,1,1,57,0,40,0,63,58,60,0,0,17,61,62,0,62,4,12,12,0,0,5,5,21,0,19,1,0,0,1,1,1,59,68,58,0,56,60,0,0,0,0,56,0,5,54,53,59,55,11,11,40,22,2,1,59,3,17,53,59,0,6,63,30,0,72,0,21,60,0,57,0,1,0,63,61,57,55,55,55,60,55,49,0,0,0,0,0,
10,5,10,3,10,9,13,13,55,Daddy,Dirtbag,5,10,10,55,0,0,0,0,0,0,0,57,63,0,54,1130,2427,34,2427,0,0,58,2,84,0,48,0,0,58,44,54,4,4,60,2,2,55,7,40,0,63,59,58,0,0,42,58,61,0,58,2,14,14,1,0,0,6,25,0,50,2,0,0,2,2,1,57,68,59,0,61,60,0,0,0,1,56,0,0,54,59,57,53,0,0,79,41,1,0,53,5,8,55,59,21,21,55,15,20,75,17,138,54,0,58,15,16,0,54,53,56,53,61,59,59,63,47,0,0,0,0,0,
5,10,4,3,10,6,0,0,56,Daddy,Dirtbag,8,6,10,55,0,0,0,0,0,0,0,54,61,0,58,528,2428,34,2428,0,0,62,2,64,0,29,0,0,58,31,59,3,3,63,1,1,58,2,40,0,62,55,58,0,1,29,53,56,0,53,2,10,10,0,0,12,4,54,0,12,0,0,0,1,1,1,56,56,53,0,61,57,0,0,0,0,63,0,12,62,62,58,56,9,6,37,39,2,0,60,1,0,56,60,5,10,58,29,26,75,10,72,59,0,59,10,10,0,53,57,54,61,56,53,53,63,38,0,1,0,0,0,
6,10,7,3,10,6,3,3,55,Daddy,Dirtbag,10,10,10,57,0,0,0,1,1,2,2,61,59,0,62,5972,2429,34,2429,0,0,55,2,186,0,53,0,1,54,29,61,3,3,55,1,1,63,14,40,0,53,57,57,0,0,44,58,54,0,55,0,0,0,0,0,8,6,42,0,7,1,0,0,1,1,1,61,72,55,0,56,53,0,0,0,0,61,0,8,53,60,58,57,0,0,26,26,2,0,59,3,18,60,58,0,6,54,29,0,74,0,46,63,5,63,10,10,0,56,60,58,63,59,53,55,58,31,0,1,0,0,0,
6,10,7,3,10,6,3,3,56,Daddy,Dirtbag,5,10,10,58,0,3,3,3,3,1,1,60,60,0,60,2067,2430,34,2430,0,0,63,0,168,0,62,0,1,62,42,58,3,3,56,2,2,56,4,40,0,59,54,53,0,0,30,61,56,0,54,0,0,0,0,0,0,4,7,0,7,0,0,0,1,1,1,54,70,62,0,56,59,0,0,1,0,61,0,0,53,58,58,53,1,1,42,42,0,0,58,2,1,60,53,0,6,59,29,0,74,0,68,61,5,58,10,10,0,63,59,58,56,56,61,61,60,42,0,1,0,0,0,
10,5,10,0,10,9,15,15,54,Daddy,Dirtbag,5,10,10,54,0,0,0,0,0,0,0,61,60,0,62,2817,2431,34,2431,0,0,56,0,58,0,36,0,0,58,75,57,4,4,56,2,2,54,28,40,0,62,56,60,0,0,42,53,63,0,60,0,9,9,1,0,0,6,38,0,76,0,0,0,2,2,1,56,82,54,0,54,53,0,0,0,1,53,0,0,54,59,57,53,5,5,63,74,4,0,59,5,7,54,56,21,21,62,15,20,77,17,155,63,0,60,15,16,0,61,60,59,55,62,58,57,56,74,0,0,0,0,0,
10,2,6,2,4,7,3,3,62,Daddy,Dirtbag,7,10,6,53,0,0,0,1,1,0,0,61,54,0,62,10811,2432,34,2432,0,0,57,0,168,0,47,0,0,61,28,58,3,3,53,1,1,60,4,40,1,54,57,61,0,0,33,59,57,0,56,2,10,10,0,0,12,5,14,0,2,2,0,0,1,1,1,57,70,62,0,60,58,0,0,0,0,61,0,12,61,57,58,60,4,4,42,19,4,0,58,1,17,62,54,5,20,56,0,5,73,0,42,60,10,60,10,5,0,62,55,63,60,62,56,54,57,40,0,1,0,0,0,
10,10,4,3,10,6,16,16,56,Daddy,Dirtbag,8,6,10,58,0,0,0,0,0,1,1,53,56,0,62,11868,2433,34,2433,0,0,55,2,31,0,46,0,0,60,69,56,3,3,60,2,2,56,4,40,0,60,62,55,0,0,21,55,56,0,59,2,2,2,0,0,0,5,33,0,85,1,0,0,2,2,1,61,70,55,0,54,58,0,0,1,0,56,0,0,55,53,58,60,5,5,68,55,3,0,63,1,4,60,60,5,10,59,29,26,77,10,81,61,0,60,10,10,0,56,55,63,57,55,60,62,54,57,0,0,0,0,0,
6,10,7,2,10,6,3,3,59,Daddy,Dirtbag,8,10,10,53,0,2,2,1,1,2,2,60,55,0,54,1232,2434,34,2434,0,0,54,0,166,0,67,0,1,57,26,54,3,3,57,1,1,59,6,40,0,55,62,54,0,0,15,54,54,0,60,0,0,0,0,0,10,1,3,0,1,1,0,0,1,1,1,56,74,54,0,53,54,0,0,0,0,58,0,10,63,53,56,57,10,10,37,39,4,0,59,2,16,56,56,0,6,53,29,0,71,0,20,59,8,53,10,10,0,55,58,55,60,56,55,54,55,39,0,1,0,0,0,
0,5,7,2,4,1,3,3,54,Daddy,Dirtbag,1,7,4,63,0,3,3,1,1,3,3,57,53,0,60,1123,2435,34,2435,0,0,55,2,186,0,39,0,1,53,52,58,3,3,55,2,2,62,6,40,0,60,54,59,0,0,21,56,58,0,62,0,0,0,0,0,12,5,38,0,22,0,0,0,2,2,1,54,76,62,0,60,61,0,0,0,0,53,0,12,60,63,58,56,16,16,47,51,3,0,54,1,14,62,62,15,23,60,7,5,71,12,62,61,0,62,15,13,0,60,60,58,56,57,61,58,57,54,0,0,0,0,0,
10,5,10,3,10,9,18,18,62,Daddy,Dirtbag,5,10,10,54,0,0,0,0,0,0,0,56,56,0,61,1127,2436,34,2436,0,0,58,2,171,0,79,0,0,61,69,63,4,4,59,2,2,56,7,40,0,57,58,62,0,0,14,55,53,0,53,0,8,8,1,0,0,3,7,0,69,1,0,0,2,2,1,57,78,53,0,63,55,0,0,0,1,56,0,0,58,54,58,60,3,3,70,78,3,0,55,5,8,56,53,21,21,56,15,20,74,17,200,57,0,55,15,16,0,60,60,56,58,61,63,62,60,79,0,0,0,0,0,
10,10,0,2,3,9,19,19,61,Daddy,Dirtbag,6,10,7,56,0,0,0,0,0,0,0,59,54,0,58,2832,2437,34,2437,0,0,55,0,32,0,68,0,1,62,41,60,4,4,55,2,2,57,0,40,0,63,61,56,0,0,21,63,58,0,59,0,6,6,0,0,0,5,34,0,94,1,0,0,1,1,1,56,80,62,0,53,53,0,0,1,0,61,0,0,56,59,59,61,4,4,65,48,3,0,57,5,10,53,63,24,15,55,20,20,77,15,113,61,0,61,15,14,0,62,62,57,61,62,58,55,63,45,0,0,0,0,0,
0,5,7,3,4,1,20,20,55,Daddy,Dirtbag,1,7,4,59,0,0,0,1,1,1,1,60,62,0,63,11812,2438,34,2438,0,0,62,2,92,0,48,0,0,56,69,53,4,4,63,2,2,53,10,40,0,54,61,57,0,0,33,58,61,0,62,4,15,15,0,0,12,5,62,0,81,0,0,0,1,1,1,62,74,58,0,61,55,0,0,0,0,58,0,12,60,58,58,60,0,0,73,72,3,0,55,2,4,57,63,15,23,57,7,5,76,12,97,54,0,60,15,13,0,60,57,53,61,58,53,57,58,72,0,0,0,0,0,
10,2,6,1,4,7,3,3,56,Daddy,Dirtbag,7,10,6,63,0,0,0,2,2,0,0,53,59,0,63,11864,2439,34,2439,0,0,63,2,163,0,79,0,1,57,30,57,3,3,59,1,1,62,24,40,0,59,56,58,0,0,29,58,62,0,58,0,0,0,0,0,6,4,19,0,3,2,0,0,1,1,1,60,78,56,0,55,61,0,0,0,0,54,0,6,61,54,58,62,11,11,31,29,6,1,57,2,18,55,54,5,20,59,0,5,70,0,55,57,10,55,10,5,0,56,58,63,62,59,58,58,62,28,0,0,0,0,0,
10,10,0,2,3,9,17,17,60,Daddy,Dirtbag,6,10,7,63,0,0,0,2,2,3,3,60,61,0,61,11860,2440,34,2440,0,0,53,2,60,0,19,0,0,54,40,53,4,4,61,2,2,53,7,40,0,54,56,61,0,0,31,59,62,0,61,0,10,10,0,0,12,3,14,0,99,2,0,0,1,1,1,56,76,54,0,54,57,0,0,0,0,56,0,12,54,62,58,56,1,1,51,42,3,0,56,5,11,63,56,24,15,59,20,20,78,15,126,55,0,61,15,14,0,54,62,55,61,60,54,55,53,43,0,0,0,0,0,
6,10,7,3,10,6,3,3,54,Daddy,Dirtbag,5,10,10,54,0,0,0,1,1,0,0,62,59,0,53,1042,2441,34,2441,0,0,55,0,192,0,65,0,1,53,26,57,3,3,55,1,1,53,22,40,1,57,53,58,0,0,1,55,59,0,54,0,15,15,0,0,12,1,23,0,2,2,0,0,1,1,1,61,84,56,0,55,55,0,0,0,0,62,0,12,55,53,57,57,11,11,29,48,4,0,58,1,3,63,63,0,6,57,29,0,69,0,8,56,5,53,10,10,0,53,55,61,63,56,55,54,57,48,0,0,0,0,0,
6,10,7,0,10,6,3,3,58,Daddy,Dirtbag,5,10,10,55,0,3,3,1,1,1,1,59,56,0,60,2823,2442,34,2442,0,0,53,2,122,0,53,0,0,56,41,61,3,3,55,1,1,55,0,40,1,55,55,59,0,0,44,58,61,0,59,0,0,0,0,0,0,6,13,0,83,0,0,0,1,1,1,56,72,56,0,57,55,0,0,1,0,53,0,0,53,53,57,54,0,0,36,54,3,0,56,1,3,60,54,0,6,62,29,0,75,0,53,63,5,58,10,10,0,63,58,53,62,62,61,56,62,54,0,0,0,0,0,
10,10,0,1,3,9,3,3,53,Daddy,Dirtbag,6,10,7,62,0,1,1,2,2,0,0,60,53,0,57,10980,2443,34,2443,0,0,57,2,186,0,59,0,1,59,20,55,3,3,54,2,2,60,0,40,0,54,55,58,0,0,44,54,59,0,61,0,0,0,0,0,10,6,37,0,43,0,0,0,1,1,1,58,68,59,0,57,61,0,0,0,0,56,0,10,53,57,58,60,13,13,29,38,1,0,62,5,11,63,53,24,15,62,20,20,75,15,80,63,0,54,15,14,0,60,59,56,56,62,63,57,60,26,0,0,0,0,0,
10,10,0,1,3,9,17,17,55,Daddy,Dirtbag,6,10,7,54,0,0,0,0,0,2,2,56,53,0,61,1050,2444,34,2444,0,0,62,2,90,0,54,0,0,62,32,56,4,4,56,2,2,60,4,40,0,62,58,60,0,0,16,53,53,0,54,0,9,9,0,0,12,1,7,0,55,2,0,0,2,2,1,60,74,59,0,59,56,0,0,0,0,63,0,12,61,56,58,54,0,0,47,27,5,0,57,1,12,60,59,24,15,56,20,20,74,15,134,56,0,58,15,14,0,53,62,61,58,62,58,57,61,26,0,0,0,0,0,
6,10,7,1,10,6,3,3,55,Daddy,Dirtbag,8,10,10,58,0,0,0,0,0,0,0,58,62,0,57,2573,2445,34,2445,0,0,54,2,96,0,46,0,0,60,34,60,3,3,55,1,1,63,0,40,0,58,60,57,0,0,7,53,54,0,57,0,0,0,0,0,6,3,2,0,28,2,0,0,1,1,1,56,65,61,0,58,56,0,0,0,0,58,0,6,57,61,57,55,11,11,39,32,3,0,54,3,16,56,61,0,6,55,29,0,69,0,4,54,8,53,10,10,0,60,55,57,62,55,55,57,57,34,0,1,0,0,0,
10,10,4,2,10,6,0,0,63,Daddy,Dirtbag,8,6,10,56,0,0,0,1,1,2,2,55,56,0,57,1205,2446,34,2446,0,0,58,0,186,0,58,0,0,63,49,54,3,3,56,1,1,59,42,40,0,63,57,57,0,0,1,59,60,0,59,0,16,16,0,0,10,1,40,0,21,0,0,0,1,1,1,53,68,63,0,59,59,0,0,0,0,53,0,10,60,55,58,63,11,11,41,50,3,0,60,1,1,53,53,5,10,59,29,26,69,10,40,62,0,53,10,10,0,60,56,55,54,63,62,58,56,54,0,0,0,0,0,
5,10,2,0,7,8,16,16,59,Daddy,Dirtbag,10,4,0,54,0,0,0,3,3,1,1,54,55,0,60,6195,2447,34,2447,0,0,61,0,187,0,44,0,0,57,45,59,3,3,58,1,1,53,7,40,1,63,58,59,0,0,44,59,55,0,55,0,15,15,0,0,10,6,27,0,52,1,0,0,1,1,1,55,78,59,0,54,62,0,0,0,0,56,0,10,57,59,58,61,11,11,51,40,2,0,56,1,13,58,54,5,26,53,10,11,73,9,65,61,8,60,4,10,0,60,61,53,59,57,60,57,62,44,0,1,0,0,0,
6,10,7,1,10,6,3,3,76,Daddy,Dirtbag,8,10,10,76,0,0,0,0,0,0,0,73,81,0,76,2199,2450,35,2450,0,0,80,2,164,0,56,0,0,78,13,76,3,3,71,1,1,81,14,40,0,80,75,81,0,0,1,76,81,0,71,1,0,0,0,0,9,1,11,0,27,0,0,0,1,1,1,72,91,80,0,75,76,0,0,0,0,72,0,9,77,79,77,73,5,5,40,48,3,0,79,3,16,80,78,0,6,78,29,0,72,0,20,79,8,75,10,10,0,78,79,81,76,72,75,72,75,40,0,0,0,0,0,
6,10,7,1,10,6,3,3,72,Daddy,Dirtbag,8,10,10,77,0,0,0,1,1,2,2,75,75,0,77,1140,2451,35,2451,0,0,80,2,167,0,75,0,1,79,31,80,3,3,72,1,1,73,11,40,0,81,79,78,0,0,9,72,73,0,74,0,14,14,0,0,11,3,34,0,12,2,0,0,1,1,1,73,84,80,0,75,79,0,0,0,0,80,0,11,78,71,76,71,0,0,47,38,2,1,80,1,16,78,81,0,6,78,29,0,73,0,45,77,8,77,10,10,0,78,74,75,77,76,72,72,77,41,0,0,0,0,0,
10,10,4,2,10,6,3,3,71,Daddy,Dirtbag,8,6,10,78,0,3,3,0,0,1,1,76,80,0,71,10832,2452,35,2452,0,0,77,0,186,0,51,0,1,74,45,72,3,3,78,2,2,74,0,40,0,78,71,73,0,0,33,77,73,0,74,0,0,0,0,0,12,5,28,0,5,0,0,0,2,2,1,78,74,77,0,73,81,0,0,0,0,79,0,12,76,77,76,80,0,0,47,43,3,0,71,1,1,79,81,5,10,77,29,26,72,10,60,77,0,74,10,10,0,78,71,72,76,79,79,72,71,47,0,0,0,0,0,
6,10,7,0,10,6,3,3,77,Daddy,Dirtbag,8,10,10,79,0,0,0,3,3,2,2,81,79,0,72,3149,2453,35,2453,0,0,74,0,168,0,33,0,0,73,38,77,3,3,81,1,1,80,0,40,0,71,78,80,0,0,33,79,80,0,80,0,15,15,0,0,10,5,18,0,24,1,0,0,1,1,1,78,78,79,0,71,72,0,0,0,0,73,0,10,81,81,77,79,0,0,46,46,4,0,79,2,16,78,71,0,6,76,29,0,71,0,25,80,8,77,10,10,0,81,79,72,74,80,76,80,78,46,0,1,0,0,0,
